"Season Code","Event Code","Item Code","Pr Level Full Name","Order Qty (Total)","Event Amt (Total)","Event Pmt (Total)","Price Type Full Name","Class Full Name"
"BB25","MB07","MBS","Upper Reserved","142","1,082.04","1,082.04","Season Full Price","Season Tickets - Standard"
"BB25","MB07","MBS","Upper Reserved","9","68.58","68.58","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB07","MBS","Upper Reserved","20","152.40","152.40","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB07","MBS","Upper Reserved","122","309.88","309.88","Season RSP 1/3","Season Tickets - Package/Trade"
"BB25","MB07","MBS","Upper Reserved","80","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB25","MB07","MBS","Upper Reserved","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB07","MBS","Upper Reserved","25","95.25","95.25","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB07","MBS","Upper Reserved","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB25","MB07","MBS","Upper Reserved","4","15.24","15.24","Season Youth","Season Tickets - Standard"
"BB25","MB07","MBS11","Rocket Fund - Zone B","2","13.64","13.64","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB25","MB07","MBS11","Upper Reserved","1","4.50","4.50","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB07","MBS12","Lower Reserved","4","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB07","MBS12","Rocket Fund - Zone B","7","131.25","131.25","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB25","MB07","MBS12","Upper Reserved","2","8.26","8.26","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB07P","BBPKFS","Area A","518","0.00","0.00","Parking","Parking"
"BB25","MB07P","BBPKFS","Area A","147","0.00","0.00","Parking - Staff","Parking"
"BB25","MB07P","BBPKFS","Area B","198","0.00","0.00","Parking","Parking"
"BB25","MB07P","BBPKFS","Area B","35","0.00","0.00","Parking - Staff","Parking"
"BB25","MB07P","BBPKFS","Area PC/SD","189","0.00","0.00","Parking","Parking"
"BB25","MB07P","BBPKFS","Area SHR","41","0.00","0.00","Parking","Parking"
"BB25","MB07P","MB07P","Area A","5","0.00","0.00","Parking","Parking"
"BB25","MB07P","MB07P","Area A","1","0.00","0.00","Parking - Vendor","Parking"
"BB25","MB07P","MB07P","Area A","61","0.00","0.00","Transfer Parking","Transfer"
"BB25","MB07P","MB07P","Area B","11","0.00","0.00","Transfer Parking","Transfer"
"BB25","MB07P","MB07P","Area PC/SD","8","0.00","0.00","Transfer Parking","Transfer"
"BB25","MB07P","MB07P","Area SHR","7","0.00","0.00","Transfer Parking","Transfer"
"BB25","MB08","FBP","11","39","129.87","129.87","Fast Break Pass","Ticket Revenue"
"BB25","MB08","MB08","Club","2","34.60","34.60","Transfer Full Price","Transfer"
"BB25","MB08","MB08","Club","2","34.60","34.60","Transfer Full Price - Grogan","Transfer"
"BB25","MB08","MB08","Club","6","51.90","51.90","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Courtside","10","0.00","0.00","Transfer Full Price - Grogan","Transfer"
"BB25","MB08","MB08","Courtside","12","103.80","103.80","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Courtside Bench","4","0.00","0.00","Comp - Grogan","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Loge","9","77.85","77.85","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Loge","12","103.80","103.80","Transfer UT Pkg F/S -  Grogan","Transfer"
"BB25","MB08","MB08","Loge","4","0.00","0.00","Transfer UT Trade - Grogan","Transfer"
"BB25","MB08","MB08","Lower Reserved","2","0.00","0.00","Comp","Single Game - Standard"
"BB25","MB08","MB08","Lower Reserved","10","0.00","0.00","Comp - Athletic Staff","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Lower Reserved","2","0.00","0.00","Comp - Marketing/Promotions","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Lower Reserved","10","220.00","220.00","Day of Full Price","Single Game - Day of Game"
"BB25","MB08","MB08","Lower Reserved","2","24.00","24.00","Football Survey - Additional","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Lower Reserved","9","0.00","0.00","Football Survey - Comps","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Lower Reserved","9","180.00","180.00","Full Price","Single Game - Standard"
"BB25","MB08","MB08","Lower Reserved","8","0.00","0.00","Rocket 10 Pack Lower","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Lower Reserved","5","0.00","0.00","Rocket 10 Pack Lower - Grogan","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Lower Reserved","5","76.90","76.90","Transfer Full Price","Transfer"
"BB25","MB08","MB08","Lower Reserved","3","23.07","23.07","Transfer Varsity T","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone A","2","0.00","0.00","Comp - Grogan","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone A","10","0.00","0.00","Comp - Marketing/Promotions","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone A","2","94.00","94.00","Day of Full Price","Single Game - Day of Game"
"BB25","MB08","MB08","Rocket Fund - Zone A","7","315.00","315.00","Full Price","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone A","2","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone A","2","17.30","17.30","Transfer F/S - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone A","10","0.00","0.00","Transfer Full Price - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone A","6","0.00","0.00","Transfer RSP 1/3","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone A","4","34.60","34.60","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","5","0.00","0.00","Comp","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone B","9","0.00","0.00","Comp - Athletic Staff","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone B","3","0.00","0.00","Comp - Grogan","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone B","4","0.00","0.00","Comp - Marketing/Promotions","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone B","12","0.00","0.00","Comp - Player Guest","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone B","5","185.00","185.00","Day of Full Price","Single Game - Day of Game"
"BB25","MB08","MB08","Rocket Fund - Zone B","2","35.00","35.00","F/S (Limit 2)","Single Game - F/S"
"BB25","MB08","MB08","Rocket Fund - Zone B","1","17.50","17.50","F/S (Limit 2) - Grogan","Single Game - F/S"
"BB25","MB08","MB08","Rocket Fund - Zone B","7","245.00","245.00","Full Price","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone B","16","192.00","192.00","Group (15+)","Group Tickets"
"BB25","MB08","MB08","Rocket Fund - Zone B","3","0.00","0.00","Recruit Tickets","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Rocket Fund - Zone B","7","175.00","175.00","Rocket Fund - Zone B Special","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone B","8","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","2","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","13","69.20","69.20","Transfer Full Price - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","23","0.00","0.00","Transfer Player/Parent Comp","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","10","5.76","5.76","Transfer RSP 1/3","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","4","0.00","0.00","Transfer RSP Trade","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone B","6","51.90","51.90","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","7","0.00","0.00","Comp","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone C","2","27.00","27.00","Day of F/S","Single Game - F/S"
"BB25","MB08","MB08","Rocket Fund - Zone C","3","81.00","81.00","Day of Full Price","Single Game - Day of Game"
"BB25","MB08","MB08","Rocket Fund - Zone C","1","25.00","25.00","Full Price","Single Game - Standard"
"BB25","MB08","MB08","Rocket Fund - Zone C","1","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","2","15.38","15.38","Transfer F/S","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","3","23.07","23.07","Transfer F/S - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","1","15.38","15.38","Transfer Full Price","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","1","15.38","15.38","Transfer Full Price - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","2","0.00","0.00","Transfer RSP 1/3","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","0","0.00","0.00","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","2","0.00","0.00","Transfer UT Trade - Grogan","Transfer"
"BB25","MB08","MB08","Rocket Fund - Zone C","3","23.07","23.07","Transfer Varsity T","Transfer"
"BB25","MB08","MB08","Student Seating","120","0.00","0.00","Access Pass","Single Game - Standard"
"BB25","MB08","MB08","Student Seating","2","0.00","0.00","Comp","Single Game - Standard"
"BB25","MB08","MB08","Student Seating","22","0.00","0.00","Comp - Marketing/Promotions","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Student Seating","3","36.00","36.00","Day of Student Guest","Single Game - Day of Game"
"BB25","MB08","MB08","Suite","15","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB25","MB08","MB08","Suite","86","743.90","743.90","Transfer UT Pkg - Grogan","Transfer"
"BB25","MB08","MB08","Upper Reserved","6","0.00","0.00","Comp - Certificate","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Upper Reserved","1","0.00","0.00","Comp - Grogan","Single Game - Promo/Comp Sales Leads"
"BB25","MB08","MB08","Upper Reserved","2","17.00","17.00","Day of F/S","Single Game - F/S"
"BB25","MB08","MB08","Upper Reserved","34","578.00","578.00","Day of Full Price","Single Game - Day of Game"
"BB25","MB08","MB08","Upper Reserved","2","15.00","15.00","F/S (Limit 2)","Single Game - F/S"
"BB25","MB08","MB08","Upper Reserved","11","165.00","165.00","Full Price","Single Game - Standard"
"BB25","MB08","MB08","Upper Reserved","14","0.00","0.00","Rocket 10 Pack Upper","Single Game - Promo/Comp Non Sales Leads"
"BB25","MB08","MB08","Upper Reserved","16","0.00","0.00","TPS Initiative","Group Tickets"
"BB25","MB08","MB08","Upper Reserved","11","0.00","0.00","Transfer Comp","Transfer"
"BB25","MB08","MB08","Upper Reserved","1","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB25","MB08","MB08","Upper Reserved","3","7.60","7.60","Transfer F/S","Transfer"
"BB25","MB08","MB08","Upper Reserved","7","0.00","0.00","Transfer Full Price","Transfer"
"BB25","MB08","MBS","Club","0","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Club","4","0.00","0.00","Season Comp - Courtesy Car Program - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Club","0","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Club","6","51.90","51.90","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Club","49","848.19","813.57","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Club","7","121.17","121.17","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB25","MB08","MBS","Club","43","371.95","371.95","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Club","0","0.00","0.00","Season UT Pkg - NEW","New Season Tickets - Package/Trade"
"BB25","MB08","MBS","Club","2","17.30","17.30","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Club","12","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Courtside","6","103.86","103.86","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Courtside","20","173.00","173.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Loge","1","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Loge","4","0.00","0.00","Season Comp - Athletic Retiree - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Loge","10","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Loge","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Loge","78","674.70","674.70","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Loge","14","121.10","121.10","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB25","MB08","MBS","Loge","4","34.60","34.60","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Loge","4","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Lower Reserved","39","0.00","0.00","Event Dynamic","Single Game - Package/Trade"
"BB25","MB08","MBS","Lower Reserved","2","15.24","15.24","Season ADA Lower","Season Tickets - Standard"
"BB25","MB08","MBS","Lower Reserved","50","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Lower Reserved","8","0.00","0.00","Season Comp - Athletic Retiree","Season Tickets - Comp"
"BB25","MB08","MBS","Lower Reserved","16","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB08","MBS","Lower Reserved","0","0.00","0.00","Season Comp - Cheer","Season Tickets - Comp"
"BB25","MB08","MBS","Lower Reserved","4","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Lower Reserved","13","99.97","99.97","Season F/S","Season Tickets - F/S"
"BB25","MB08","MBS","Lower Reserved","4","30.76","30.76","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Lower Reserved","2","15.38","15.38","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB08","MBS","Lower Reserved","16","246.08","246.08","Season Full Price","Season Tickets - Standard"
"BB25","MB08","MBS","Lower Reserved","8","123.04","123.04","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Lower Reserved","7","107.66","107.66","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Lower Reserved","8","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Lower Reserved","2","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Lower Reserved","3","23.07","23.07","Season Varisty T - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Lower Reserved","13","99.97","99.97","Season Varsity T","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone A","18","0.00","0.00","Event Dynamic","Single Game - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","22","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","0","0.00","0.00","Season Comp - Athletic Retiree","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","0.00","0.00","Season Comp - Athletic Retiree - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","10","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","0.00","0.00","Season Comp - Athletic Staff - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","0.00","0.00","Season Comp - Coaching Staff - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","20","0.00","0.00","Season Comp - Courtesy Car Program - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone A","20","173.00","173.00","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone A","2","17.30","17.30","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone A","152","2,631.12","2,631.12","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone A","3","51.93","51.93","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone A","6","103.86","103.86","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone A","12","69.24","69.24","Season RSP 1/3","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","23.08","23.08","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","2","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","69","596.85","596.85","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","6","51.90","51.90","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone A","4","34.60","34.60","Season UT Pkg Varsity T - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","0","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone A","1","8.65","8.65","Season Youth - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone B","22","0.00","0.00","Event Dynamic","Single Game - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","0","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","6","0.00","0.00","Season Comp - Athletic Retiree","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","6","0.00","0.00","Season Comp - Athletic Retiree - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","12","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","18","0.00","0.00","Season Comp - Coaching Staff - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","18","0.00","0.00","Season Comp - Courtesy Car Program - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","10","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","11","0.00","0.00","Season Comp - Kids Club","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","0","0.00","0.00","Season Comp - NEW","New Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","35","0.00","0.00","Season Comp - Player/Parent Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone B","2","17.30","17.30","Season F/S","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone B","24","207.60","207.60","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone B","1","8.65","8.65","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone B","4","34.60","34.60","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone B","138","2,388.78","2,388.78","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone B","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone B","12","207.72","207.72","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone B","12","69.24","69.24","Season RSP 1/3","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","116","669.32","669.32","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","8","46.16","46.16","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","20","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","2","17.30","17.30","Season UT Pkg","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","67","579.55","579.55","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","2","17.30","17.30","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone B","28","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone B","4","34.60","34.60","Season Varisty T - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone B","3","25.95","25.95","Season Youth - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","33","0.00","0.00","Event Dynamic","Single Game - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone C","18","137.16","137.16","Season ADA Lower","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","2","15.24","15.24","Season ADA Lower - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","1","7.62","7.62","Season ADA Lower - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","2","7.62","7.62","Season ADA Lower F/S","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","4","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone C","4","0.00","0.00","Season Comp - Athletic Retiree","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone C","76","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone C","4","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Rocket Fund - Zone C","41","315.29","315.29","Season F/S","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone C","27","207.63","207.63","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone C","2","15.38","15.38","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone C","0","0.00","0.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB25","MB08","MBS","Rocket Fund - Zone C","70","1,076.60","1,076.60","Season Full Price","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","47","722.86","722.86","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","4","61.52","61.52","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","5","76.90","76.90","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","2","10.30","10.30","Season RSP 1/3","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone C","1","7.69","7.69","Season UT Pkg","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone C","10","76.90","76.90","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone C","5","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Rocket Fund - Zone C","35","269.15","269.15","Season Varisty T - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","3","23.07","23.07","Season Varisty T - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","59","453.71","453.71","Season Varsity T","Season Tickets - Standard"
"BB25","MB08","MBS","Rocket Fund - Zone C","2","15.38","15.38","Season Youth","Season Tickets - Standard"
"BB25","MB08","MBS","Suite","9","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Suite","4","69.24","69.24","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Suite","147","1,271.55","1,271.55","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Suite","10","86.50","86.50","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB25","MB08","MBS","Suite","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","58","0.00","0.00","Event Dynamic","Single Game - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","37","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","4","0.00","0.00","Season Comp - Athletic Committee","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","20","0.00","0.00","Season Comp - Athletic Committee - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","6","0.00","0.00","Season Comp - Athletic Retiree","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","19","0.00","0.00","Season Comp - Athletic Staff","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","1","0.00","0.00","Season Comp - Athletic Staff - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","53","0.00","0.00","Season Comp - Cheer","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","0","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","149","0.00","0.00","Season Comp - Kids Club","Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","0","0.00","0.00","Season Comp - NEW","New Season Tickets - Comp"
"BB25","MB08","MBS","Upper Reserved","44","167.64","167.64","Season F/S","Season Tickets - F/S"
"BB25","MB08","MBS","Upper Reserved","4","15.24","15.24","Season F/S - Grogan","Season Tickets - F/S"
"BB25","MB08","MBS","Upper Reserved","2","7.62","7.62","Season F/S - NEW","New Season Tickets - F/S"
"BB25","MB08","MBS","Upper Reserved","146","1,112.52","1,112.52","Season Full Price","Season Tickets - Standard"
"BB25","MB08","MBS","Upper Reserved","10","76.20","76.20","Season Full Price - Grogan","Season Tickets - Standard"
"BB25","MB08","MBS","Upper Reserved","18","137.16","137.16","Season Full Price - NEW","New Season Tickets - Standard"
"BB25","MB08","MBS","Upper Reserved","122","309.88","309.88","Season RSP 1/3","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","80","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","25","95.25","95.25","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB25","MB08","MBS","Upper Reserved","3","11.43","11.43","Season Youth","Season Tickets - Standard"
